	Metrica	realSARNLCNN	Tempavg	realSARSimpleNLCNN	noisy	LeeSigma	BM3D	SARCNN	lee	Lee_SNAP	LeeRefined
0	Tamura	0.9340780793221687	0.5808992228762301	0.6209128653674247	0.7043172766003891	0.3730054066293461	0.45588132723311325	0.2821177043544815	0.3527788177943852	0.5047917280683256	0.49104421857088965
0	ENL	1.3136125192646628	8.78206845568798	6.727866508219381	4.063746736001917	51.658226551238954	23.15222764653727	157.86237595582074	64.56393593693984	15.4010766261879	17.199570080955052
0	MoR	1.860109722557908	0.9940067814382578	1.1415746980236718	1.0	0.9904149338330215	0.883746818554918	1.0255221942352235	0.9819523141464273	0.9827169655548484	0.9721425864555437
